state,regional_division,population,article_title,revision_id,article_quality
South Dakota,West North Central,896164,"Ramona, South Dakota",1171374203,C
South Dakota,West North Central,896164,"Rapid City, South Dakota",1177934091,B
South Dakota,West North Central,896164,"Ravinia, South Dakota",1171046539,C
South Dakota,West North Central,896164,"Raymond, South Dakota",1171573903,GA
South Dakota,West North Central,896164,"Redfield, South Dakota",1171840893,C
South Dakota,West North Central,896164,"Ree Heights, South Dakota",1171829184,C
South Dakota,West North Central,896164,"Reliance, South Dakota",1172035557,GA
South Dakota,West North Central,896164,"Revillo, South Dakota",1171499429,C
South Dakota,West North Central,896164,"Rockham, South Dakota",1172021735,GA
South Dakota,West North Central,896164,"Roscoe, South Dakota",1172011730,C
South Dakota,West North Central,896164,"Rosholt, South Dakota",1171515002,C
South Dakota,West North Central,896164,"Roslyn, South Dakota",1171552693,GA
South Dakota,West North Central,896164,"Salem, South Dakota",1177308782,C
South Dakota,West North Central,896164,"Scotland, South Dakota",1171050960,C
South Dakota,West North Central,896164,"Selby, South Dakota",1172205870,C
South Dakota,West North Central,896164,"Seneca, South Dakota",1172022233,GA
South Dakota,West North Central,896164,"Sherman, South Dakota",1171247686,Start
South Dakota,West North Central,896164,"Sinai, South Dakota",1172794888,C
South Dakota,West North Central,896164,"Sioux Falls, South Dakota",1178190384,B
South Dakota,West North Central,896164,"Sisseton, South Dakota",1171506388,C
South Dakota,West North Central,896164,"South Shore, South Dakota",1171569342,C
South Dakota,West North Central,896164,"Spearfish, South Dakota",1172812216,C
South Dakota,West North Central,896164,"Spencer, South Dakota",1171254296,C
South Dakota,West North Central,896164,"Springfield, South Dakota",1171073832,C
South Dakota,West North Central,896164,"St. Francis, South Dakota",1171010714,C
South Dakota,West North Central,896164,"St. Lawrence, South Dakota",1171830254,GA
South Dakota,West North Central,896164,"Stickney, South Dakota",1171738712,GA
South Dakota,West North Central,896164,"Stockholm, South Dakota",1171500329,C
South Dakota,West North Central,896164,"Strandburg, South Dakota",1171504573,C
South Dakota,West North Central,896164,"Stratford, South Dakota",1171898792,C
South Dakota,West North Central,896164,"Sturgis, South Dakota",1170916569,C
South Dakota,West North Central,896164,"Summerset, South Dakota",1170920313,C
South Dakota,West North Central,896164,"Summit, South Dakota",1174450659,C
South Dakota,West North Central,896164,"Tabor, South Dakota",1171075720,C
South Dakota,West North Central,896164,"Tea, South Dakota",1171197727,C
South Dakota,West North Central,896164,"Timber Lake, South Dakota",1172220382,C
South Dakota,West North Central,896164,"Tolstoy, South Dakota",1172184245,C
South Dakota,West North Central,896164,"Toronto, South Dakota",1171493647,C
South Dakota,West North Central,896164,"Trent, South Dakota",1171386541,GA
South Dakota,West North Central,896164,"Tripp, South Dakota",1171334639,C
South Dakota,West North Central,896164,"Tulare, South Dakota",1171842280,C
South Dakota,West North Central,896164,"Turton, South Dakota",1171842808,C
South Dakota,West North Central,896164,"Twin Brooks, South Dakota",1171505062,C
South Dakota,West North Central,896164,"Tyndall, South Dakota",1171074870,C
South Dakota,West North Central,896164,"Utica, South Dakota",1171085137,GA
South Dakota,West North Central,896164,"Valley Springs, South Dakota",1171245465,C
South Dakota,West North Central,896164,"Veblen, South Dakota",1171525630,C
South Dakota,West North Central,896164,"Verdon, South Dakota",1173742594,C
South Dakota,West North Central,896164,"Vermillion, South Dakota",1174945552,C
South Dakota,West North Central,896164,"Viborg, South Dakota",1171102580,C
South Dakota,West North Central,896164,"Vienna, South Dakota",1171574419,C
South Dakota,West North Central,896164,"Vilas, South Dakota",1171368083,C
South Dakota,West North Central,896164,"Virgil, South Dakota",1171721874,C
South Dakota,West North Central,896164,"Volga, South Dakota",1171402193,C
South Dakota,West North Central,896164,"Volin, South Dakota",1171085640,C
South Dakota,West North Central,896164,"Wagner, South Dakota",1171044690,C
South Dakota,West North Central,896164,"Wakonda, South Dakota",1171095552,C
South Dakota,West North Central,896164,"Wall, South Dakota",1170880689,C
South Dakota,West North Central,896164,"Wallace, South Dakota",1171569666,C
South Dakota,West North Central,896164,"Ward, South Dakota",1171387334,C
South Dakota,West North Central,896164,"Warner, South Dakota",1171900474,GA
South Dakota,West North Central,896164,"Wasta, South Dakota",1170881255,GA
South Dakota,West North Central,896164,"Watertown, South Dakota",1172862269,C
South Dakota,West North Central,896164,"Waubay, South Dakota",1171548570,C
South Dakota,West North Central,896164,"Webster, South Dakota",1171549348,C
South Dakota,West North Central,896164,"Wentworth, South Dakota",1171374965,C
South Dakota,West North Central,896164,"Wessington Springs, South Dakota",1171747235,C
South Dakota,West North Central,896164,"Wessington, South Dakota",1175025556,GA
South Dakota,West North Central,896164,"Westport, South Dakota",1171901648,C
South Dakota,West North Central,896164,"Wetonka, South Dakota",1171923793,Start
South Dakota,West North Central,896164,"White Lake, South Dakota",1171738183,GA
South Dakota,West North Central,896164,"White River, South Dakota",1172264728,C
South Dakota,West North Central,896164,"White Rock, South Dakota",1171516026,C
South Dakota,West North Central,896164,"White, South Dakota",1171402796,C
South Dakota,West North Central,896164,"Whitewood, South Dakota",1165907547,C
South Dakota,West North Central,896164,"Willow Lake, South Dakota",1171572118,GA
South Dakota,West North Central,896164,"Wilmot, South Dakota",1171506978,C
South Dakota,West North Central,896164,"Winner, South Dakota",1171025306,GA
South Dakota,West North Central,896164,"Wolsey, South Dakota",1171722656,GA
South Dakota,West North Central,896164,"Wood, South Dakota",1172265617,C
South Dakota,West North Central,896164,"Woonsocket, South Dakota",1171727095,C
South Dakota,West North Central,896164,"Worthing, South Dakota",1171197084,C
South Dakota,West North Central,896164,"Yale, South Dakota",1171723224,C
South Dakota,West North Central,896164,"Yankton, South Dakota",1171162926,C
Tennessee,East South Central,6968351,"Adams, Tennessee",1165506007,GA
Tennessee,East South Central,6968351,"Adamsville, Tennessee",1168339176,GA
Tennessee,East South Central,6968351,"Alamo, Tennessee",1171606164,C
Tennessee,East South Central,6968351,"Alcoa, Tennessee",1175541926,GA
Tennessee,East South Central,6968351,"Alexandria, Tennessee",1165909679,C
Tennessee,East South Central,6968351,"Algood, Tennessee",1165506444,GA
Tennessee,East South Central,6968351,"Allardt, Tennessee",1165506466,C
Tennessee,East South Central,6968351,"Altamont, Tennessee",1165909785,GA
Tennessee,East South Central,6968351,"Ardmore, Tennessee",1165507436,GA
Tennessee,East South Central,6968351,"Arlington, Tennessee",1178178977,GA
Tennessee,East South Central,6968351,"Ashland City, Tennessee",1178517084,GA
Tennessee,East South Central,6968351,"Athens, Tennessee",1163455851,GA
Tennessee,East South Central,6968351,"Atoka, Tennessee",1175479152,C
Tennessee,East South Central,6968351,"Atwood, Tennessee",1166014722,Start
Tennessee,East South Central,6968351,"Auburntown, Tennessee",1166014753,GA
Tennessee,East South Central,6968351,"Baileyton, Tennessee",1177708982,GA
Tennessee,East South Central,6968351,"Baneberry, Tennessee",1165508328,C
Tennessee,East South Central,6968351,"Bartlett, Tennessee",1177360808,C
Tennessee,East South Central,6968351,"Baxter, Tennessee",1162376837,C
Tennessee,East South Central,6968351,"Bean Station, Tennessee",1162013866,GA
Tennessee,East South Central,6968351,"Beersheba Springs, Tennessee",1171327554,GA
Tennessee,East South Central,6968351,"Bell Buckle, Tennessee",1166015316,GA
Tennessee,East South Central,6968351,"Belle Meade, Tennessee",1165509078,B
Tennessee,East South Central,6968351,"Bells, Tennessee",1165509210,C
Tennessee,East South Central,6968351,"Benton, Tennessee",1166015447,C
Tennessee,East South Central,6968351,"Berry Hill, Tennessee",1175822648,C
Tennessee,East South Central,6968351,"Bethel Springs, Tennessee",1175395956,C
Tennessee,East South Central,6968351,"Big Sandy, Tennessee",1166015664,C
Tennessee,East South Central,6968351,"Blaine, Tennessee",1165536283,GA
Tennessee,East South Central,6968351,"Bluff City, Tennessee",1165536477,C
Tennessee,East South Central,6968351,"Bolivar, Tennessee",1169783842,C
Tennessee,East South Central,6968351,"Braden, Tennessee",1166016117,C
Tennessee,East South Central,6968351,"Bradford, Tennessee",1166016130,C
Tennessee,East South Central,6968351,"Brentwood, Tennessee",1179561469,C
Tennessee,East South Central,6968351,"Brighton, Tennessee",1166016319,C
Tennessee,East South Central,6968351,"Bristol, Tennessee",1162124457,C
Tennessee,East South Central,6968351,"Brownsville, Tennessee",1168692364,GA
Tennessee,East South Central,6968351,"Bruceton, Tennessee",1166016569,C
Tennessee,East South Central,6968351,"Bulls Gap, Tennessee",1166016763,C
Tennessee,East South Central,6968351,"Burlison, Tennessee",1166016837,C
Tennessee,East South Central,6968351,"Burns, Tennessee",1166016856,GA
Tennessee,East South Central,6968351,"Byrdstown, Tennessee",1166016927,GA
Tennessee,East South Central,6968351,"Calhoun, Tennessee",1159233022,GA
Tennessee,East South Central,6968351,"Camden, Tennessee",1165538068,C
Tennessee,East South Central,6968351,"Carthage, Tennessee",1166017369,GA
Tennessee,East South Central,6968351,"Caryville, Tennessee",1172081112,C
Tennessee,East South Central,6968351,"Cedar Hill, Tennessee",1176148921,GA
Tennessee,East South Central,6968351,"Celina, Tennessee",1165538769,GA
Tennessee,East South Central,6968351,"Centertown, Tennessee",1166017546,GA
Tennessee,East South Central,6968351,"Centerville, Tennessee",1178299532,C
Tennessee,East South Central,6968351,"Chapel Hill, Tennessee",1172980606,C
Tennessee,East South Central,6968351,"Charleston, Tennessee",1174462473,GA
Tennessee,East South Central,6968351,"Charlotte, Tennessee",1166017673,C
Tennessee,East South Central,6968351,"Chattanooga, Tennessee",1178988673,B
Tennessee,East South Central,6968351,"Church Hill, Tennessee",1165539408,GA
Tennessee,East South Central,6968351,"Clarksburg, Tennessee",1166018035,GA
Tennessee,East South Central,6968351,"Clarksville, Tennessee",1176728015,C
Tennessee,East South Central,6968351,"Cleveland, Tennessee",1179385118,B
Tennessee,East South Central,6968351,"Clifton, Tennessee",1165644435,C
Tennessee,East South Central,6968351,"Clinton, Tennessee",1168906786,GA
Tennessee,East South Central,6968351,"Coalmont, Tennessee",1159236019,C
Tennessee,East South Central,6968351,"Collegedale, Tennessee",1159236100,C
Tennessee,East South Central,6968351,"Collierville, Tennessee",1166018427,C
Tennessee,East South Central,6968351,"Collinwood, Tennessee",1175756522,C
Tennessee,East South Central,6968351,"Columbia, Tennessee",1175114854,GA
Tennessee,East South Central,6968351,"Cookeville, Tennessee",1179502539,B
Tennessee,East South Central,6968351,"Coopertown, Tennessee",1178517190,C
Tennessee,East South Central,6968351,"Copperhill, Tennessee",1165645150,C
Tennessee,East South Central,6968351,"Cornersville, Tennessee",1170561799,C
Tennessee,East South Central,6968351,"Cottage Grove, Tennessee",1166018917,GA
Tennessee,East South Central,6968351,County (United States),1178988667,GA
Tennessee,East South Central,6968351,"Covington, Tennessee",1147799969,C
Tennessee,East South Central,6968351,"Cowan, Tennessee",1165645418,GA
Tennessee,East South Central,6968351,"Crab Orchard, Tennessee",1165645441,C
Tennessee,East South Central,6968351,"Cross Plains, Tennessee",1165645689,GA
Tennessee,East South Central,6968351,"Crossville, Tennessee",1174489638,GA
Tennessee,East South Central,6968351,"Crump, Tennessee",1165645744,C
Tennessee,East South Central,6968351,"Cumberland City, Tennessee",1166066227,GA
Tennessee,East South Central,6968351,"Cumberland Gap, Tennessee",1177371165,GA
Tennessee,East South Central,6968351,"Dandridge, Tennessee",1166066347,GA
Tennessee,East South Central,6968351,"Dayton, Tennessee",1170872205,C
Tennessee,East South Central,6968351,"Decatur, Tennessee",1166066536,C
Tennessee,East South Central,6968351,"Decaturville, Tennessee",1166066538,C
Tennessee,East South Central,6968351,"Decherd, Tennessee",1165646420,C
Tennessee,East South Central,6968351,"Dickson, Tennessee",1177301966,C
Tennessee,East South Central,6968351,"Dover, Tennessee",1165647116,C
Tennessee,East South Central,6968351,"Dowelltown, Tennessee",1166067057,C
Tennessee,East South Central,6968351,"Doyle, Tennessee",1166067059,GA
Tennessee,East South Central,6968351,"Dresden, Tennessee",1166964520,C
Tennessee,East South Central,6968351,"Ducktown, Tennessee",1165647281,C
Tennessee,East South Central,6968351,"Dunlap, Tennessee",1165647380,C
Tennessee,East South Central,6968351,"Dyer, Tennessee",1178433667,C
Tennessee,East South Central,6968351,"Dyersburg, Tennessee",1172348749,GA
Tennessee,East South Central,6968351,"Eagleville, Tennessee",1170715309,C
Tennessee,East South Central,6968351,"East Ridge, Tennessee",1159238218,GA
Tennessee,East South Central,6968351,"Eastview, Tennessee",1166067400,C
Tennessee,East South Central,6968351,"Elizabethton, Tennessee",1178422739,B
Tennessee,East South Central,6968351,"Elkton, Tennessee",1179197007,GA
Tennessee,East South Central,6968351,"Englewood, Tennessee",1160509923,GA
Tennessee,East South Central,6968351,"Enville, Tennessee",1169069027,Start
Tennessee,East South Central,6968351,"Erin, Tennessee",1165650779,C
Tennessee,East South Central,6968351,"Erwin, Tennessee",1179658229,C
Tennessee,East South Central,6968351,"Estill Springs, Tennessee",1166067836,C
Tennessee,East South Central,6968351,"Ethridge, Tennessee",1166067850,GA
Tennessee,East South Central,6968351,"Etowah, Tennessee",1163206992,GA
Tennessee,East South Central,6968351,"Fairview, Tennessee",1165746688,C
Tennessee,East South Central,6968351,"Farragut, Tennessee",1169412496,GA
Tennessee,East South Central,6968351,"Fayetteville, Tennessee",1159239095,C
Tennessee,East South Central,6968351,"Finger, Tennessee",1169211804,C
Tennessee,East South Central,6968351,"Forest Hills, Tennessee",1165747110,C
Tennessee,East South Central,6968351,"Franklin, Tennessee",1176241636,GA
Tennessee,East South Central,6968351,"Friendship, Tennessee",1165747442,Start
Tennessee,East South Central,6968351,"Friendsville, Tennessee",1175542504,GA
Tennessee,East South Central,6968351,"Gadsden, Tennessee",1166068927,GA
Tennessee,East South Central,6968351,"Gainesboro, Tennessee",1166068932,C
Tennessee,East South Central,6968351,"Gallatin, Tennessee",1178997783,C
Tennessee,East South Central,6968351,"Gallaway, Tennessee",1177841640,C
Tennessee,East South Central,6968351,"Garland, Tennessee",1166069045,Start
Tennessee,East South Central,6968351,"Gates, Tennessee",1168472566,C
Tennessee,East South Central,6968351,"Gatlinburg, Tennessee",1178605170,B
Tennessee,East South Central,6968351,"Germantown, Tennessee",1170924125,C
Tennessee,East South Central,6968351,"Gibson, Tennessee",1166069259,C
Tennessee,East South Central,6968351,"Gilt Edge, Tennessee",1165748006,C
Tennessee,East South Central,6968351,"Gleason, Tennessee",1166069454,C
Tennessee,East South Central,6968351,"Goodlettsville, Tennessee",1176238980,GA
Tennessee,East South Central,6968351,"Gordonsville, Tennessee",1166069589,C
Tennessee,East South Central,6968351,Grand Divisions of Tennessee,1175359799,C
Tennessee,East South Central,6968351,"Grand Junction, Tennessee",1173417330,C
Tennessee,East South Central,6968351,"Graysville, Tennessee",1166069780,GA
Tennessee,East South Central,6968351,"Greenback, Tennessee",1169413152,GA
Tennessee,East South Central,6968351,"Greenbrier, Tennessee",1165748675,C
Tennessee,East South Central,6968351,"Greeneville, Tennessee",1175904539,GA
Tennessee,East South Central,6968351,"Greenfield, Tennessee",1179552640,C
Tennessee,East South Central,6968351,"Gruetli-Laager, Tennessee",1165748883,GA
Tennessee,East South Central,6968351,"Guys, Tennessee",1166180255,C
Tennessee,East South Central,6968351,"Halls, Tennessee",1166180305,GA
Tennessee,East South Central,6968351,"Harriman, Tennessee",1173609402,GA
Tennessee,East South Central,6968351,"Harrogate, Tennessee",1172470115,GA
Tennessee,East South Central,6968351,"Hartsville, Tennessee",1178738661,GA
Tennessee,East South Central,6968351,"Henderson, Tennessee",1165749733,GA
Tennessee,East South Central,6968351,"Hendersonville, Tennessee",1174944974,C
Tennessee,East South Central,6968351,"Henning, Tennessee",1166180884,C
Tennessee,East South Central,6968351,"Henry, Tennessee",1166180896,GA
Tennessee,East South Central,6968351,"Hickory Valley, Tennessee",1166180956,GA
Tennessee,East South Central,6968351,"Hohenwald, Tennessee",1165750162,GA
Tennessee,East South Central,6968351,"Hollow Rock, Tennessee",1166181261,Start
Tennessee,East South Central,6968351,"Hornbeak, Tennessee",1166181400,C
Tennessee,East South Central,6968351,"Hornsby, Tennessee",1166181408,GA
Tennessee,East South Central,6968351,"Humboldt, Tennessee",1161927215,C
Tennessee,East South Central,6968351,"Huntingdon, Tennessee",1169043220,C
Tennessee,East South Central,6968351,"Huntland, Tennessee",1174547775,GA
Tennessee,East South Central,6968351,"Huntsville, Tennessee",1166181570,GA
Tennessee,East South Central,6968351,"Jacksboro, Tennessee",1166181796,C
Tennessee,East South Central,6968351,"Jackson, Tennessee",1175693193,B
Tennessee,East South Central,6968351,"Jamestown, Tennessee",1165751060,GA
Tennessee,East South Central,6968351,"Jasper, Tennessee",1166181890,C
Tennessee,East South Central,6968351,"Jefferson City, Tennessee",1172238238,GA
Tennessee,East South Central,6968351,"Jellico, Tennessee",1165751146,C
Tennessee,East South Central,6968351,"Johnson City, Tennessee",1176434522,C
Tennessee,East South Central,6968351,"Jonesborough, Tennessee",1162014247,GA
Tennessee,East South Central,6968351,"Kenton, Tennessee",1166182299,C
Tennessee,East South Central,6968351,"Kimball, Tennessee",1166182412,C
Tennessee,East South Central,6968351,"Kingsport, Tennessee",1175256034,C
Tennessee,East South Central,6968351,"Kingston Springs, Tennessee",1176100109,Start
Tennessee,East South Central,6968351,"Kingston, Tennessee",1165752268,GA
Tennessee,East South Central,6968351,"Knoxville, Tennessee",1177390863,B
Tennessee,East South Central,6968351,"La Grange, Tennessee",1166182672,C
Tennessee,East South Central,6968351,"La Vergne, Tennessee",1165752546,C
Tennessee,East South Central,6968351,"LaFollette, Tennessee",1165752579,C
Tennessee,East South Central,6968351,"Lafayette, Tennessee",1165752650,C
Tennessee,East South Central,6968351,"Lakeland, Tennessee",1174659460,C
Tennessee,East South Central,6968351,"Lakesite, Tennessee",1149067778,C
Tennessee,East South Central,6968351,"Lawrenceburg, Tennessee",1172073824,C
Tennessee,East South Central,6968351,"Lebanon, Tennessee",1177220034,C
Tennessee,East South Central,6968351,"Lenoir City, Tennessee",1169681591,B
Tennessee,East South Central,6968351,"Lewisburg, Tennessee",1177096260,GA
Tennessee,East South Central,6968351,"Lexington, Tennessee",1165890190,C
Tennessee,East South Central,6968351,"Liberty, Tennessee",1166205924,GA
Tennessee,East South Central,6968351,"Linden, Tennessee",1166206040,C
Tennessee,East South Central,6968351,"Livingston, Tennessee",1166206195,C
Tennessee,East South Central,6968351,"Lobelville, Tennessee",1165891135,C
Tennessee,East South Central,6968351,"Lookout Mountain, Tennessee",1116283841,C
Tennessee,East South Central,6968351,"Loretto, Tennessee",1165891364,GA
Tennessee,East South Central,6968351,"Loudon, Tennessee",1169414627,C
Tennessee,East South Central,6968351,"Louisville, Tennessee",1177447184,C
Tennessee,East South Central,6968351,"Luttrell, Tennessee",1165891627,C
Tennessee,East South Central,6968351,"Lynchburg, Tennessee",1178738213,GA
Tennessee,East South Central,6968351,"Lynnville, Tennessee",1166206582,GA
Tennessee,East South Central,6968351,"Madisonville, Tennessee",1175552947,C
Tennessee,East South Central,6968351,"Manchester, Tennessee",1165891950,GA
Tennessee,East South Central,6968351,"Martin, Tennessee",1174207051,C
Tennessee,East South Central,6968351,"Maryville, Tennessee",1177935345,B
Tennessee,East South Central,6968351,"Mason, Tennessee",1166207174,C
Tennessee,East South Central,6968351,"Maury City, Tennessee",1166207209,GA
Tennessee,East South Central,6968351,"Maynardville, Tennessee",1174891873,GA
Tennessee,East South Central,6968351,"McEwen, Tennessee",1165892787,C
Tennessee,East South Central,6968351,"McKenzie, Tennessee",1176210576,C
Tennessee,East South Central,6968351,"McLemoresville, Tennessee",1177327548,GA
Tennessee,East South Central,6968351,"McMinnville, Tennessee",1176973988,C
Tennessee,East South Central,6968351,"Medina, Tennessee",1176780923,GA
Tennessee,East South Central,6968351,"Medon, Tennessee",1170278529,C
Tennessee,East South Central,6968351,"Memphis, Tennessee",1179464664,FA
Tennessee,East South Central,6968351,"Michie, Tennessee",1166207639,C
Tennessee,East South Central,6968351,"Middleton, Tennessee",1165893328,GA
Tennessee,East South Central,6968351,"Milan, Tennessee",1165893442,B
Tennessee,East South Central,6968351,"Milledgeville, Tennessee",1166207880,C
Tennessee,East South Central,6968351,"Millersville, Tennessee",1165893533,C
Tennessee,East South Central,6968351,"Millington, Tennessee",1165893543,C
Tennessee,East South Central,6968351,"Minor Hill, Tennessee",1165893722,GA
Tennessee,East South Central,6968351,"Mitchellville, Tennessee",1165893806,C
Tennessee,East South Central,6968351,"Monteagle, Tennessee",1166208242,C
Tennessee,East South Central,6968351,"Monterey, Tennessee",1166208278,GA
Tennessee,East South Central,6968351,"Morrison, Tennessee",1166208593,Start
Tennessee,East South Central,6968351,"Morristown, Tennessee",1175256164,GA
Tennessee,East South Central,6968351,"Moscow, Tennessee",1165894436,GA
Tennessee,East South Central,6968351,"Mosheim, Tennessee",1169543381,C
Tennessee,East South Central,6968351,"Mount Carmel, Tennessee",1165894532,GA
Tennessee,East South Central,6968351,"Mount Juliet, Tennessee",1172764271,C
Tennessee,East South Central,6968351,"Mount Pleasant, Tennessee",1165894571,GA
Tennessee,East South Central,6968351,"Mountain City, Tennessee",1169912355,GA
Tennessee,East South Central,6968351,"Munford, Tennessee",1165894758,C
Tennessee,East South Central,6968351,"Murfreesboro, Tennessee",1179147141,B
Tennessee,East South Central,6968351,"Nashville, Tennessee",1179621989,B
Tennessee,East South Central,6968351,"New Hope, Tennessee",1178478005,GA
Tennessee,East South Central,6968351,"New Johnsonville, Tennessee",1149093966,C
Tennessee,East South Central,6968351,"New Market, Tennessee",1166209253,C
Tennessee,East South Central,6968351,"New Tazewell, Tennessee",1165895361,C
Tennessee,East South Central,6968351,"Newbern, Tennessee",1166209384,C
Tennessee,East South Central,6968351,"Newport, Tennessee",1176985759,FA
Tennessee,East South Central,6968351,"Niota, Tennessee",1172449857,C
Tennessee,East South Central,6968351,"Nolensville, Tennessee",1171057402,GA
Tennessee,East South Central,6968351,"Normandy, Tennessee",1166209659,C
Tennessee,East South Central,6968351,"Norris, Tennessee",1174169548,GA
Tennessee,East South Central,6968351,"Oak Hill, Tennessee",1165896164,GA
Tennessee,East South Central,6968351,"Oak Ridge, Tennessee",1179384740,B
Tennessee,East South Central,6968351,"Oakdale, Tennessee",1166209984,GA
Tennessee,East South Central,6968351,"Oakland, Tennessee",1178164159,C
Tennessee,East South Central,6968351,"Obion, Tennessee",1166210091,C
Tennessee,East South Central,6968351,"Oliver Springs, Tennessee",1175049343,C
Tennessee,East South Central,6968351,"Oneida, Tennessee",1171791151,C
Tennessee,East South Central,6968351,"Orlinda, Tennessee",1165896766,C
Tennessee,East South Central,6968351,"Orme, Tennessee",1166423747,GA
Tennessee,East South Central,6968351,"Palmer, Tennessee",1166210872,GA
Tennessee,East South Central,6968351,"Paris, Tennessee",1165897183,C
Tennessee,East South Central,6968351,"Parkers Crossroads, Tennessee",1165897249,C
Tennessee,East South Central,6968351,"Parrottsville, Tennessee",1169540289,C
Tennessee,East South Central,6968351,"Parsons, Tennessee",1166696069,C
Tennessee,East South Central,6968351,"Pegram, Tennessee",1176100415,Start
Tennessee,East South Central,6968351,"Petersburg, Tennessee",1166211234,C
Tennessee,East South Central,6968351,"Philadelphia, Tennessee",1169415057,C
Tennessee,East South Central,6968351,"Pigeon Forge, Tennessee",1176683011,GA
Tennessee,East South Central,6968351,"Pikeville, Tennessee",1165897803,GA
Tennessee,East South Central,6968351,"Piperton, Tennessee",1165897935,C
Tennessee,East South Central,6968351,"Pittman Center, Tennessee",1175310884,GA
Tennessee,East South Central,6968351,"Plainview, Tennessee",1173033219,GA
Tennessee,East South Central,6968351,"Pleasant Hill, Tennessee",1166229075,GA
Tennessee,East South Central,6968351,"Pleasant View, Tennessee",1178458750,C
Tennessee,East South Central,6968351,"Portland, Tennessee",1167746245,GA
Tennessee,East South Central,6968351,"Powells Crossroads, Tennessee",1166229339,GA
Tennessee,East South Central,6968351,"Pulaski, Tennessee",1175864095,C
Tennessee,East South Central,6968351,"Puryear, Tennessee",1159465705,GA
Tennessee,East South Central,6968351,"Ramer, Tennessee",1165899116,Start
Tennessee,East South Central,6968351,"Red Bank, Tennessee",1177404918,C
Tennessee,East South Central,6968351,"Red Boiling Springs, Tennessee",1165899306,GA
Tennessee,East South Central,6968351,"Ridgely, Tennessee",1166229901,C
Tennessee,East South Central,6968351,"Ridgeside, Tennessee",1159466181,GA
Tennessee,East South Central,6968351,"Ridgetop, Tennessee",1165899698,C
Tennessee,East South Central,6968351,"Ripley, Tennessee",1168472545,C
Tennessee,East South Central,6968351,"Rives, Tennessee",1166230046,C
Tennessee,East South Central,6968351,"Rockford, Tennessee",1175676567,GA
Tennessee,East South Central,6968351,"Rockwood, Tennessee",1171489265,GA
Tennessee,East South Central,6968351,"Rocky Top, Tennessee",1173189221,GA
Tennessee,East South Central,6968351,"Rogersville, Tennessee",1162014422,C
Tennessee,East South Central,6968351,"Rossville, Tennessee",1172567880,GA
Tennessee,East South Central,6968351,"Rutherford, Tennessee",1166230521,C
Tennessee,East South Central,6968351,"Rutledge, Tennessee",1165900547,GA
Tennessee,East South Central,6968351,"Saltillo, Tennessee",1166230614,GA
Tennessee,East South Central,6968351,"Samburg, Tennessee",1159466808,GA
Tennessee,East South Central,6968351,"Sardis, Tennessee",1166230733,GA
Tennessee,East South Central,6968351,"Saulsbury, Tennessee",1166230753,C
Tennessee,East South Central,6968351,"Savannah, Tennessee",1166070837,C
Tennessee,East South Central,6968351,"Scotts Hill, Tennessee",1178924158,GA
Tennessee,East South Central,6968351,"Selmer, Tennessee",1172306067,C
Tennessee,East South Central,6968351,"Sevierville, Tennessee",1175858810,GA
Tennessee,East South Central,6968351,"Sharon, Tennessee",1166231110,C
Tennessee,East South Central,6968351,"Shelbyville, Tennessee",1171534846,C
Tennessee,East South Central,6968351,"Signal Mountain, Tennessee",1155215174,C
Tennessee,East South Central,6968351,"Silerton, Tennessee",1166231332,C
Tennessee,East South Central,6968351,"Slayden, Tennessee",1166231434,GA
Tennessee,East South Central,6968351,"Smithville, Tennessee",1165901998,C
Tennessee,East South Central,6968351,"Smyrna, Tennessee",1166231478,C
Tennessee,East South Central,6968351,"Sneedville, Tennessee",1171322509,GA
Tennessee,East South Central,6968351,"Soddy-Daisy, Tennessee",1168224256,C
Tennessee,East South Central,6968351,"Somerville, Tennessee",1177943662,C
Tennessee,East South Central,6968351,"South Carthage, Tennessee",1166329639,C
Tennessee,East South Central,6968351,"South Fulton, Tennessee",1165902215,GA
Tennessee,East South Central,6968351,"South Pittsburg, Tennessee",1165902273,GA
Tennessee,East South Central,6968351,"Sparta, Tennessee",1165902374,GA
Tennessee,East South Central,6968351,"Spencer, Tennessee",1163940171,C
Tennessee,East South Central,6968351,"Spring City, Tennessee",1168304752,GA
Tennessee,East South Central,6968351,"Spring Hill, Tennessee",1179510337,GA
Tennessee,East South Central,6968351,"Springfield, Tennessee",1176988365,C
Tennessee,East South Central,6968351,"St. Joseph, Tennessee",903369504,Stub
Tennessee,East South Central,6968351,"Stanton, Tennessee",1166330314,C
Tennessee,East South Central,6968351,"Stantonville, Tennessee",1166330351,Start
Tennessee,East South Central,6968351,"Sunbright, Tennessee",1165903445,GA
Tennessee,East South Central,6968351,"Surgoinsville, Tennessee",1168494429,C
Tennessee,East South Central,6968351,"Sweetwater, Tennessee",1175551429,GA
Tennessee,East South Central,6968351,"Tazewell, Tennessee",1166331160,GA
Tennessee,East South Central,6968351,"Tellico Plains, Tennessee",1178180026,GA
Tennessee,East South Central,6968351,"Tennessee Ridge, Tennessee",1166331208,C
Tennessee,East South Central,6968351,"Thompson's Station, Tennessee",1176285443,GA
Tennessee,East South Central,6968351,"Three Way, Tennessee",1165904115,C
Tennessee,East South Central,6968351,"Tiptonville, Tennessee",1166331428,GA
Tennessee,East South Central,6968351,"Toone, Tennessee",1166331473,GA
Tennessee,East South Central,6968351,"Townsend, Tennessee",1175678389,GA
